address,year,day,length,weight,count,looped,neighbors,income,label
125EwHm5Epaxay8A3NWtVTc1oKmHVRsnDu,2015,247,4,0.25,1.0,0.0,1.0,226415235.0,paduaCryptoWall
125FCpENaKRu95psPP8gETM9u2EmvfAhF2,2013,284,90,0.625000007450581,5.0,0.0,1.0,200000000.0,montrealCryptoLocker
125LPRJuPss9H6ZiaY8NBngn4VsKfS5fxo,2016,135,0,0.5,1.0,0.0,2.0,64882935.0,princetonCerber
125MojD5wAy6YdZMwgWGPhv3WuhzDEgMue,2016,168,4,1.0,1.0,0.0,2.0,74030000.0,princetonCerber
125nzBhomPsMxSt4KwJZzBwE2ZEaDPi3ip,2014,79,0,1.0,1.0,0.0,2.0,144066297.0,paduaCryptoWall
125vS1drhzddwkCAZfrMUjxMBU8xJ7Be9v,2013,284,0,1.0,1.0,0.0,1.0,200000000.0,montrealCryptoLocker
125W1nXxDQ2Cer1ZqaQcqHRp8TP8Jcw58y,2016,340,24,0.6875,4.0,0.0,2.0,100000000.0,princetonCerber
125xYjgLM5wSHWjwQ8NTKXE2uGpxuhq2Ex,2017,157,8,0.0625,1.0,0.0,2.0,40000000.0,princetonCerber
125YGMHAvJ9EQZhwJTaENhQcaeuqgbHK8J,2016,285,4,0.125,1.0,0.0,1.0,400000000.0,princetonLocky
125YW2ptUaSzt6p3R7bvBCivbVJcLEeJQH,2016,182,0,1.0,1.0,0.0,1.0,200000000.0,princetonLocky
125ZUWMi6srexLUPfRMMFq63S8mmYcMdbn,2017,44,10,0.0178571428571429,1.0,0.0,2.0,80000000.0,princetonCerber
1263vfRQB4z86JdLQZA7DEmRgxNsvRNuzm,2016,279,144,0.0650816180787416,6987.0,0.0,1.0,300000000.0,princetonLocky
126B8y47a5SHP8vkqDRCvT2nQFvTH5jmbx,2016,143,22,0.015869140625,3.0,0.0,2.0,125000000.0,princetonCerber
126iRhq8rAKHo7W3euvuCnJ4FoQzHTpGWr,2014,70,144,0.235805775748127,904.0,0.0,2.0,64111014.0,paduaCryptoWall
126iRhq8rAKHo7W3euvuCnJ4FoQzHTpGWr,2014,67,20,0.125,1.0,0.0,2.0,86946842.0,paduaCryptoWall
126nwEH9me4mmG43xNYnfPigUuYmj73yq3,2013,295,0,0.25,1.0,0.0,2.0,71000000.0,montrealCryptoLocker
126oNycBsQTyAunbn53nUS5q1wm6BSG85Y,2016,123,2,0.5,1.0,0.0,1.0,150000000.0,princetonLocky
126QgMcdZormJkN9ukFCtBLrftzTCy7UdE,2016,168,0,0.5,1.0,0.0,2.0,120000000.0,montrealCryptXXX
126RpC8p5p4fA6rADzjuAfyobs9HzDWXxU,2016,210,144,0.0003266027300812,4659.0,0.0,2.0,73990000.0,princetonCerber
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,333,144,0.187532107787219,3381.0,3.0,4.0,603000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,320,8,1.52604166666667,4.0,1.0,5.0,1870000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,61,144,3.07068423011287,1186.0,1084.0,3.0,430962171.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,312,4,0.161111111111111,5.0,0.0,2.0,800000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,317,144,4.29295300935341,2043.0,1122.0,7.0,2775228496.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,261,0,3.0,3.0,0.0,5.0,1040000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,356,108,2.0646682356021,1494.0,15.0,10.0,1730148346.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,38,144,1.82820516912587,2608.0,2555.0,8.0,1680000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,10,108,0.280945346133476,901.0,901.0,2.0,600000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,291,94,0.292640927388,693.0,1.0,2.0,518998369.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,330,144,1.50169523130152,3450.0,6.0,11.0,1842001331.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,17,14,0.500074404761905,2.0,0.0,2.0,143357649.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,310,16,1.73611111111111e-05,1.0,0.0,2.0,500000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,46,6,8.01282051282051e-05,2.0,0.0,1.0,300000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,26,2,1.0,1.0,0.0,1.0,50210704.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,362,98,0.993638392857951,22.0,1.0,8.0,3861874095.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,355,50,0.938151041666667,8.0,0.0,1.0,300000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,338,8,0.1875,2.0,0.0,3.0,287800000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,363,144,3.07559115295644,1255.0,1245.0,3.0,1358617464.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,337,140,3.10599694915374,3386.0,3386.0,5.0,762000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,325,16,2.28654356060606,24.0,0.0,4.0,266079770.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,31,144,0.130685899334793,1309.0,1.0,1.0,400000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,14,132,3.34103169942433,740.0,12.0,9.0,1033553389.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,352,144,2.21803912796818,4359.0,4359.0,17.0,3643678718.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,275,144,1.12125080618023,2239.0,65.0,3.0,689000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,360,124,4.43464555090484,1705.0,1705.0,12.0,4596318375.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,41,48,1.3566889920483,20.0,2.0,3.0,540000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,282,136,1.63165292718026,397.0,2.0,4.0,600000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,63,144,0.711714488852897,2694.0,2552.0,4.0,790589697.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,349,116,0.251900050004182,777.0,0.0,1.0,700000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,345,10,1.8125,7.0,0.0,2.0,208960000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,335,142,0.875002319885507,3756.0,3752.0,5.0,1038950000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,55,12,0.463979027177444,12.0,4.0,6.0,2621000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,263,46,1.18668889694412,75.0,0.0,7.0,1231187772.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,326,144,0.586950231482338,1605.0,1571.0,4.0,874000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,60,0,0.0526315789473684,1.0,0.0,2.0,600000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,40,0,1.0,1.0,0.0,1.0,600000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,314,144,0.625074279049274,2114.0,3.0,2.0,533718551.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,331,144,0.888032331829495,6244.0,6067.0,7.0,1160000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,276,6,2.45119047619048,8.0,0.0,4.0,1077228173.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,332,144,1.01987018383208,5003.0,6.0,4.0,425617413.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,289,144,0.823528758970202,1210.0,6.0,3.0,732289334.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,309,6,0.43844696969697,8.0,0.0,9.0,2401429956.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,7,10,0.0005787037037037,1.0,0.0,1.0,701928034.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,260,2,3.0,3.0,0.0,5.0,1450000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,8,144,1.12008747945855,799.0,4.0,6.0,1096519403.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,311,144,4.64516828093581,2379.0,1877.0,12.0,3099189462.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,12,22,2.57604723707665,26.0,0.0,8.0,2157431940.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,339,144,4.91071428578765,4304.0,11.0,11.0,1947280000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,316,22,2.35265521729642,32.0,0.0,4.0,1200000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,52,0,1.0,1.0,0.0,2.0,154000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,358,144,0.83512280385943,829.0,745.0,4.0,937123869.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,313,18,0.255280671296296,4.0,1.0,9.0,2973435363.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,39,0,1.0,1.0,0.0,1.0,170000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,297,144,0.726895740827102,2321.0,7.0,4.0,1283148162.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,287,0,1.0,1.0,0.0,2.0,800000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,259,6,1.4125,6.0,0.0,4.0,1236000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,257,8,1.51031991744066,5.0,0.0,4.0,1000000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,348,70,0.433591833783514,295.0,0.0,3.0,1000000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,364,122,0.79837924741586,1158.0,0.0,1.0,71081997.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,28,144,0.441318967490843,1374.0,11.0,2.0,800000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,22,94,2.06046234652004,1937.0,27.0,3.0,375234200.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,2,144,0.788260923237282,1380.0,94.0,7.0,2038247863.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,323,4,2.21666666666667,8.0,0.0,6.0,508470821.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,30,2,0.0027777777777777,1.0,0.0,1.0,300000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,300,144,1.77411945225158,1542.0,221.0,4.0,444008077.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,11,128,1.11412922840312,2168.0,0.0,1.0,342568060.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,21,144,0.277352679606871,2185.0,2183.0,3.0,370000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,319,16,0.777795414462081,9.0,0.0,2.0,1174500000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,271,0,1.0,1.0,0.0,2.0,850000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,45,0,1.0,1.0,0.0,1.0,450000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,353,104,0.494047619048634,23.0,0.0,6.0,1270113532.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,321,30,1.00887316515238,29.0,3.0,12.0,2703288022.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,296,0,0.25,1.0,0.0,2.0,285954625.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,5,144,0.288458783606461,1772.0,1148.0,4.0,1657193940.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,341,120,2.05481854300214,24.0,1.0,11.0,2696399241.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,315,144,3.99550542223966,1992.0,1664.0,8.0,1370639787.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,350,144,4.46877947251649,2220.0,2204.0,7.0,2198067820.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,295,34,1.73366689171811,17.0,0.0,7.0,826189565.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,357,18,1.21875,4.0,0.0,3.0,199571744.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,340,138,2.11953490657833,50.0,1.0,10.0,912687148.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,318,0,0.25,1.0,0.0,2.0,337820480.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,328,144,1.34114583365418,1226.0,4.0,4.0,700000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,23,16,2.35416666666667,5.0,0.0,3.0,219933047.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,4,128,0.785139114896005,547.0,16.0,4.0,2085978040.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,307,144,4.69560835867513e-10,595.0,0.0,1.0,853640501.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,6,144,6.89726233157773,2536.0,2536.0,6.0,2450000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,256,6,0.5625,2.0,0.0,4.0,624980000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,9,2,0.5,1.0,0.0,1.0,667000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,324,4,0.833333333333333,4.0,0.0,2.0,250000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,336,144,2.5026746052307,3479.0,3478.0,10.0,1032473295.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,288,2,1.0,1.0,0.0,2.0,800000000.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,334,0,1.5,2.0,0.0,3.0,489319279.0,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,322,144,0.673611112438064,3966.0,4.0,4.0,602416909.0,montrealCryptoLocker
126vLAn72aeMpV3cN1nf7QYDynA63Fhcfq,2017,195,62,4.76837158203125e-07,1.0,0.0,2.0,50000000.0,princetonCerber
126x8kik2WChKXAXQEGzR4akjsWESTWZow,2016,84,4,0.25,1.0,0.0,1.0,410000000.0,princetonLocky
1273apuhJaj55g6oY2xMENVkGMU84b21Ms,2016,321,0,1.0,1.0,0.0,2.0,80000000.0,princetonCerber
127g7s8yzdHJx75f2Hnb84CRqLR6ykJBAx,2016,113,2,1.0,2.0,0.0,1.0,150000000.0,princetonLocky
127gTQMvKxn5r6EhmigwXy27R1rBGtJ2Vq,2016,236,0,0.333333333333333,1.0,0.0,1.0,50000000.0,princetonLocky
127M2VSzFNghk8sZs33vDcTZT5cxndenqS,2016,81,144,0.658267093788049,5362.0,2954.0,1.0,50000000.0,princetonLocky
127MgKCjtPfBpcjJXQpjmthMmeMsHwC1BQ,2016,92,0,0.5,1.0,0.0,2.0,100000000.0,princetonLocky
127q4CJuZaYfErFBaaxEg7abgjmi74s25P,2016,290,0,1.0,1.0,0.0,2.0,80000000.0,princetonCerber
127rxGGYgfnUpBdzY421qZ22Hx1NkBfFoJ,2016,176,144,1.39827133474523,3740.0,0.0,2.0,125000000.0,princetonCerber
127t2fhKMReXrWAstzKRtovQ91n48EufDz,2016,258,0,0.5,1.0,0.0,2.0,67900000.0,princetonCerber
127TntHYgrASVmoRNnbr1KRBGyMdjA7nxP,2016,85,144,0.000530994137119,2802.0,0.0,2.0,100000000.0,princetonLocky
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,190,20,0.019775390625,4.0,0.0,1.0,190000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,195,22,0.120663580246914,11.0,0.0,1.0,179000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,209,144,0.195316232326441,2692.0,0.0,1.0,179000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,176,144,0.0338791321190479,3151.0,0.0,1.0,210000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,181,144,0.751958471764347,893.0,1.0,4.0,578367620.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,189,12,0.53125,2.0,0.0,2.0,381990000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,323,144,0.0001855496677336,2623.0,0.0,1.0,207826139.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,252,12,0.625,10.0,0.0,1.0,205000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,300,144,0.30013825130255,5740.0,0.0,1.0,177000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,254,144,0.263099171382942,436.0,0.0,1.0,217000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,284,4,0.04,1.0,0.0,1.0,294000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,205,10,0.0217013888888889,4.0,0.0,1.0,186000000.0,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,336,144,0.378698531808224,1880.0,0.0,1.0,140000000.0,paduaCryptoWall
127XPY45fEyefFqpVrgsHiQ9XUxEa8ge1C,2017,188,16,0.5,1.0,0.0,2.0,50000000.0,princetonCerber
127y4JUM7GDWsRB8FnF6SFKPEYBcwiNC48,2016,246,0,0.333333333333333,1.0,0.0,1.0,200000000.0,princetonLocky
127ZmcfEjQPN3VF7YiRXznRuSP9XFLRTvx,2016,263,4,0.125,1.0,0.0,1.0,400000000.0,princetonLocky
1281ohRuGRXxCiBzVwHEawxUcKGUJKMgMT,2016,356,0,0.5,1.0,0.0,2.0,100000000.0,princetonCerber
1281wYddK6MnH8Mez3TjbgyMSBsiVysFvJ,2013,297,0,1.0,2.0,0.0,4.0,194100000.0,montrealCryptoLocker
1281wYddK6MnH8Mez3TjbgyMSBsiVysFvJ,2013,303,0,1.0,1.0,0.0,2.0,45565925.0,montrealCryptoLocker
1285KWDgm6EyXESc7LkzoW47Nk89bBLcJU,2016,106,0,0.5,1.0,0.0,2.0,125000000.0,princetonCerber
1287vVXELjjUJJYAt9TNCAqWqb31MDgzxA,2017,52,8,0.03125,1.0,0.0,2.0,80000000.0,princetonCerber
128ApausYAG5hCiRjzY5sKnaLAU7YSavC3,2013,284,6,0.166666666666667,2.0,0.0,1.0,200000000.0,montrealCryptoLocker
128hQiX8Q6rRCSd2feVY9iXypcfmMqrFkj,2016,238,66,6.103515625e-05,1.0,0.0,2.0,104670000.0,princetonCerber
128hSNARvMTQ2tMXCcamBwyMaJg8whFD93,2016,320,16,0.0625,1.0,0.0,2.0,100000000.0,princetonCerber
128KyTpc8uFJjH3TkqqWjHf4EtqLBqj1Kf,2016,86,144,0.0317518694755786,2723.0,0.0,1.0,410000000.0,princetonLocky
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,67,144,0.287903769318379,1288.0,1234.0,1.0,308500000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,88,10,4.0625,5.0,0.0,4.0,1378999999.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,87,144,1.47011541027629,1925.0,604.0,1.0,449500000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,75,12,4.5,6.0,0.0,1.0,1099500000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,74,8,2.4,4.0,0.0,2.0,1199500000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,73,144,0.460050830576258,943.0,0.0,1.0,170000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,79,144,3.19191919192199,1691.0,3.0,8.0,3630000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,89,2,3.04904306220096,5.0,0.0,5.0,2147500000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,66,0,1.0,1.0,0.0,1.0,149500000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,77,42,0.526318050035027,3.0,0.0,2.0,931000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,92,6,0.045,2.0,0.0,1.0,70000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,69,4,1.5,2.0,0.0,2.0,250000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,81,2,1.02631578947368,2.0,0.0,4.0,2240000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,84,0,0.5,1.0,0.0,1.0,1000000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,70,0,1.0,1.0,0.0,1.0,47000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,68,62,4.23658942657263,26.0,0.0,3.0,1046000000.0,paduaCryptoWall
128meNE6VGJqDX4H66bdugPCTo9DbhD7H7,2014,71,144,5.01633502481602,1395.0,1052.0,2.0,969000000.0,paduaCryptoWall
128MFXWRodVME4mqK3mG9JPn7r6QSWBNKC,2013,341,84,0.1640625,4.0,0.0,1.0,54300000.0,montrealCryptoLocker
128MFXWRodVME4mqK3mG9JPn7r6QSWBNKC,2014,48,144,0.548935725819422,1903.0,1892.0,1.0,500000000.0,montrealCryptoLocker
128mhTY5HV28q8FiUYXTW9uc1sLTxNf6Yv,2016,87,0,0.5,1.0,0.0,2.0,100000000.0,princetonCerber
128mpaTzac6LueCWJbFABubxho8bppMCCh,2016,127,0,0.166666666666667,1.0,0.0,2.0,150000000.0,princetonLocky
128nmHJi2jjuJqDpf22996fp3ct5saE4SK,2013,331,144,5.06259553970767e-12,5773.0,0.0,1.0,50000000.0,montrealCryptoLocker
128osATiSntnrYFfkqFLQFB9MhfQLPm2rF,2014,21,144,0.23243971277413,1821.0,0.0,1.0,60000000.0,montrealCryptoLocker
128osATiSntnrYFfkqFLQFB9MhfQLPm2rF,2014,24,18,0.25,1.0,0.0,1.0,79800000.0,montrealCryptoLocker
128osATiSntnrYFfkqFLQFB9MhfQLPm2rF,2014,23,144,0.865373158932378,1864.0,0.0,2.0,150000000.0,montrealCryptoLocker
128pJdREzcR6xorYPQAPzGf8RwMQjRBzDt,2014,296,144,0.0095435415178776,2160.0,0.0,2.0,133000000.0,paduaCryptoWall
128w8SoKxFDSpYsikHEqt976rWpurugsnj,2016,308,144,0.0092419849517115,5336.0,0.0,2.0,200000000.0,princetonCerber
128ysDbjWMSFcWr8XvEncZvMv2twkpdb23,2015,265,4,0.05,2.0,0.0,1.0,302741977.0,paduaCryptoWall
128ysDbjWMSFcWr8XvEncZvMv2twkpdb23,2015,267,144,0.227451852603201,2457.0,1403.0,1.0,313000000.0,paduaCryptoWall
128z5RyjMWjk6J8Kmd2PtHLBTaX7PLxMXP,2016,284,38,0.0001220703125,1.0,0.0,2.0,100000000.0,princetonCerber
1292YpCkitR1YJajQGuhW6TmnFngiMcvJB,2016,305,8,0.03125,1.0,0.0,2.0,100000000.0,princetonCerber
1296LGVWnx9ch8VJKeczDQSJfgEVWUtTjz,2016,216,0,0.5,1.0,0.0,2.0,90000000.0,princetonCerber
129Akrx2HmrGuY12VQxD87yDz7iDgMD7W1,2016,173,28,0.0012201003086419,10.0,0.0,2.0,88840000.0,princetonCerber
129D8c3KdxSJZ1fjDb1FUNPNotnGx9W3gm,2016,326,24,0.000244140625,1.0,0.0,2.0,100000000.0,princetonCerber
129fiku84o9afUR5WxqvB6p6zpeDQTLse8,2016,263,12,0.03125,1.0,0.0,2.0,81860000.0,princetonCerber
129hcWZ3v9aC7qWorqHN6WijYiFSDSbVcB,2014,95,10,0.05,1.0,0.0,2.0,500000000.0,paduaCryptoWall
129hcWZ3v9aC7qWorqHN6WijYiFSDSbVcB,2014,76,4,0.5,1.0,0.0,2.0,200000000.0,paduaCryptoWall
129mczcETtPz6cd7tQbw77rtbCKyMyzmy3,2017,135,0,0.5,1.0,0.0,2.0,58048000.0,princetonCerber
129nsZZr79dNfr9fKSGqeAgTBBqCVvMyKU,2016,48,144,0.135042661093857,6136.0,0.0,1.0,50000000.0,princetonLocky
129qSWnnJgaKjqgphitXZJM4us7DghuKEQ,2016,260,20,0.0416666666666667,1.0,0.0,2.0,400000000.0,princetonLocky
129qvtbhBYWT1PQsafNF5iW1BamNrh3w2f,2016,213,144,0.379524033323741,1532.0,0.0,2.0,90000000.0,princetonCerber
129S25UKZ8UmCL5fteQUVek662wQcdgwYJ,2016,113,2,0.25,1.0,0.0,2.0,125000000.0,princetonCerber
129U88iERn5dpjm2gdeaJBQWA87zeiULY2,2013,295,144,0.124408697009368,2250.0,0.0,2.0,200000000.0,montrealCryptoLocker
129Uf7pFWsGwFwBfNpPiygzgu5qwystZi3,2017,131,10,0.0646577380952381,6.0,0.0,2.0,45370000.0,princetonCerber
